Throughput,errors,elapsed,Latency,VmPeak,VmRSS,VmSize,VmHWM,VmPTE,Threads,MemFree,Buffers,Cached,Active,Inactive,Dirty,Writeback,AnonPages,Mapped,Slab,PageTables,Committed_AS,NumOfAllocFH,proc_fd
"3,21027",0.0,8.0,1.0,208652,21884,208652,,148,1,1633976,102504,740116,252764,1827752,28,0,1225260,372340,186788,23668,6109140,7552,7552
"66,66667",0.0,19.0,1.0,208652,21884,208652,,148,1,1636164,102504,740088,252772,1819128,32,0,1216172,372292,187128,23588,6089248,7584,7584
"4,98753",0.0,2.5,1.0,208652,21884,208652,,148,1,1658328,102512,740092,252780,1811828,36,0,1209004,372292,187140,23928,6101704,7616,7552
"19,41748",0.0,16.75,1.0,208652,21884,208652,,148,1,1645200,102520,740092,252788,1812432,36,0,1208628,372292,186972,23596,6094124,7552,7552
"9,73236",0.0,21.0,1.0,208652,21884,208652,,148,1,1660732,102528,740096,252820,1805232,28,0,1202716,372320,187476,23756,6100012,7584,7584
"4,90196",0.0,12.5,0.5,208652,21884,208652,,148,1,1657128,102536,740096,252804,1807856,28,0,1205196,372376,186932,23636,6090940,7552,7584
∞,0.0,0.0,0.0,208652,21884,208652,,148,1,1634488,102544,740100,252812,1819900,28,0,1216724,372208,187148,23732,6083524,7584,7584
"6,45161",0.0,2.5,1.0,208652,21884,208652,,148,1,1635788,102544,740100,252812,1820208,24,0,1217144,372292,187316,23564,6092848,7584,7584
"4,43951",0.0,7.5,0.5,208652,21884,208652,,148,1,1639628,102552,740104,252820,1813024,28,0,1210340,372292,187344,23484,6084784,7584,7584
"4,09836",0.0,11.666666666666666,1.0,208652,21884,208652,,148,1,1629032,102560,740104,252828,1825844,28,0,1222912,371788,187664,23516,6096800,7584,7584
"15,74803",0.0,12.0,1.0,208652,21884,208652,,148,1,1653704,102568,740108,252836,1817356,28,0,1213912,372208,187084,23884,6114348,7584,7584
"3,25203",0.0,4.5,1.0,208652,21884,208652,,148,1,1645036,102576,740108,252844,1824104,28,0,1220744,371368,186912,23808,6114152,7552,7552
"222,22222",0.0,4.5,1.0,208652,21884,208652,,148,1,1643948,102584,740112,252852,1821608,32,0,1218624,371536,187108,23624,6106664,7584,7584
"5,00000",0.0,19.5,0.5,208652,21884,208652,,148,1,1664916,102592,740116,252860,1800488,36,0,1197728,372292,187200,23604,6085108,7584,7552
"16,87764",0.0,14.25,1.0,208652,21884,208652,,148,1,1663476,102600,740120,252868,1803968,8,0,1201028,371200,187064,23516,6073488,7552,7552
"6,21118",0.0,13.5,0.5,208652,21884,208652,,148,1,1650948,102608,740120,252876,1805944,32,0,1201816,371200,186912,23524,6085356,7552,7552
"9,68523",0.0,1.75,0.75,208652,21884,208652,,148,1,1656952,102616,740124,252884,1816904,32,0,1214288,372292,187092,23436,6097104,7552,7552
"4,87805",0.0,0.5,0.5,208652,21884,208652,,148,1,1640368,102616,740124,252884,1830688,32,0,1227312,372292,186932,23724,6097500,7584,7552
"1000,00000",0.0,1.0,1.0,208652,21884,208652,,148,1,1629116,102624,740124,252892,1833708,24,0,1231428,371620,187140,23668,6105280,7584,7584
"6,43087",0.0,14.5,1.0,208652,21884,208652,,148,1,1638564,102632,740124,252900,1833464,48,0,1231272,372376,187432,23516,6109396,7584,7584
"4,29646",0.0,7.5,0.75,208652,21884,208652,,148,1,1658368,102640,740128,252908,1811852,8,0,1209268,371116,187200,23624,6109784,7552,7552
"4,14938",0.0,10.666666666666666,0.3333333333333333,208652,21884,208652,,148,1,1651076,102648,740132,252916,1816760,32,0,1213132,372124,187176,23736,6114112,7584,7584
"17,24138",0.0,2.0,0.5,208652,21884,208652,,148,1,1661536,102656,740132,252924,1804268,32,0,1202072,372292,186872,23912,6119100,7616,7552
"3,20000",0.0,28.0,1.0,208652,21884,208652,,148,1,1657176,102664,740136,252932,1814748,32,0,1212420,372292,187504,23752,6146820,7584,7584
"76,92308",0.0,16.0,1.0,208652,21884,208652,,148,1,1659628,102672,740136,252940,1808508,32,0,1205292,372292,187036,23744,6118224,7584,7552
"4,90196",0.0,14.0,1.0,208652,21884,208652,,148,1,1664096,102680,740140,252948,1813184,32,0,1210132,372292,187004,23624,6112420,7584,7584
"18,01802",0.0,15.75,1.0,208652,21884,208652,,148,1,1660868,102688,740144,252956,1815240,36,0,1210296,372292,187160,23624,6123012,7584,7584
"6,66667",0.0,12.0,0.5,208652,21884,208652,,148,1,1636944,102688,740144,252956,1841860,36,0,1238160,372208,186752,23740,6135892,7584,7552
"9,92556",0.0,10.0,1.25,208652,21884,208652,,148,1,1631124,102688,740144,252956,1843948,28,0,1241144,372208,186944,23608,6138076,7552,7552
"4,93827",0.0,20.0,1.0,208652,21884,208652,,148,1,1638268,102696,740152,252956,1829708,48,0,1227888,372308,186836,23560,6137008,7552,7552
"1000,00000",0.0,1.0,1.0,208652,21884,208652,,148,1,1638892,102704,740168,252948,1833844,40,0,1230328,372220,187548,23576,6129920,7584,7584
"6,34921",0.0,4.5,1.0,208652,21884,208652,,148,1,1638800,102712,740156,252980,1826056,36,0,1223952,372376,187368,23644,6127376,7584,7584
"4,35256",0.0,8.75,1.0,208652,21884,208652,,148,1,1644072,102720,740156,253000,1823356,36,0,1219712,372260,186892,23632,6124848,7552,7552
"18,51852",0.0,2.5,1.0,208652,21884,208652,,148,1,1631816,102720,740156,252988,1834796,32,0,1230980,371620,186904,23788,6139884,7584,7584
"3,32779",0.0,12.5,1.0,208652,21884,208652,,148,1,1647384,102728,740160,252996,1815056,36,0,1212584,372304,187232,23828,6129600,7584,7584
"80,00000",0.0,13.0,1.0,208652,21884,208652,,148,1,1653232,102728,740160,252996,1815884,36,0,1212988,372292,186988,23908,6130340,7616,7584
"4,32900",0.0,28.5,1.0,208652,21884,208652,,148,1,1654172,102736,740164,253004,1809804,28,0,1206648,371620,187352,23728,6135388,7584,7584
"17,46725",0.0,31.75,1.25,208652,21884,208652,,148,1,1652336,102744,740168,253012,1800568,28,0,1197736,372292,187204,23596,6114468,7584,7584
"6,47249",0.0,4.5,1.0,208652,21884,208652,,148,1,1675272,102752,740172,253020,1798704,32,0,1195416,372208,187148,23520,6108628,7552,7552
"9,75610",0.0,16.0,1.25,208652,21884,208652,,148,1,1665448,102760,740176,253028,1803420,24,0,1200844,372292,187352,23772,6127356,7584,7552
"4,93827",0.0,2.5,1.0,208652,21884,208652,,148,1,1655100,102768,740176,253036,1810256,40,0,1207348,372208,187272,23868,6122020,7584,7584
"250,00000",0.0,4.0,1.0,208652,21884,208652,,148,1,1655688,102776,740180,253044,1803360,8,0,1200588,372292,187692,23704,6113844,7552,7552
"6,26959",0.0,12.0,1.0,208652,21884,208652,,148,1,1646428,102784,740180,253052,1807612,28,0,1203884,372292,187588,23532,6121012,7552,7552
"4,44444",0.0,7.0,0.75,208652,21884,208652,,148,1,1635876,102792,740180,253060,1821732,28,0,1218260,372136,187644,23628,6125504,7552,7552
"4,21941",0.0,10.0,1.0,208652,21884,208652,,148,1,1616932,102792,740180,253060,1846844,28,0,1244008,372320,187504,23884,6152080,7552,7552
"19,04762",0.0,12.5,0.5,208652,21884,208652,,148,1,1631472,102800,740184,253068,1839304,28,0,1235788,371620,187716,23728,6156160,7552,7552
"3,28407",0.0,1.0,1.0,208652,21884,208652,,148,1,1629328,102808,740188,253076,1833780,28,0,1232928,371788,187600,23892,6156852,7584,7584
"74,07407",0.0,13.5,1.0,208652,21884,208652,,148,1,1618756,102816,740188,253084,1838872,8,0,1238144,372292,187372,23708,6149356,7584,7584
"4,96278",0.0,13.0,0.5,208652,21884,208652,,148,1,1631092,102824,740192,253092,1839144,28,0,1238120,372208,187244,23672,6143488,7584,7584
"16,94915",0.0,10.0,0.75,208652,21884,208652,,148,1,1630648,102832,740192,253100,1840792,28,0,1239100,371704,186984,23692,6143036,7584,7584
"6,13497",0.0,13.5,1.0,208652,21884,208652,,148,1,1636544,102840,740200,253108,1826708,32,0,1225256,372292,187252,23580,6139452,7552,7552
"8,77193",0.0,22.5,1.0,208652,21884,208652,,148,1,1646544,102848,740200,253116,1830032,32,0,1228620,372376,187168,23752,6140236,7552,7584
"4,79616",0.0,13.0,1.0,208652,21884,208652,,148,1,1618324,102848,740200,253116,1850380,28,0,1249528,372292,187932,23788,6152552,7584,7584
"40,00000",0.0,25.0,1.0,208652,21884,208652,,148,1,1650728,102856,740204,253124,1818648,28,0,1217444,371704,187192,23720,6135416,7584,7584
"6,43087",0.0,3.0,1.0,208652,21884,208652,,148,1,1634392,102856,740204,253124,1844284,28,0,1242260,372292,187504,23656,6142792,7584,7584
"4,38116",0.0,8.0,1.0,208652,21884,208652,,148,1,1655940,102864,740208,253132,1813076,20,0,1210688,372292,186952,23704,6128140,7616,7616
"4,10959",0.0,10.666666666666666,1.3333333333333333,208652,21884,208652,,148,1,1662112,102872,740212,253140,1804040,36,0,1202336,375148,186852,23916,6133872,7552,7552
"19,04762",0.0,2.0,0.5,208652,21884,208652,,148,1,1656236,102880,740132,253140,1812720,36,68,1211496,371452,187148,23812,6134300,7584,7584
"3,30579",0.0,2.5,1.0,208652,21884,208652,,148,1,1654996,102888,740216,253156,1816692,24,0,1214636,372208,187320,23756,6130196,7616,7584
"62,50000",0.0,17.5,2.0,208652,21884,208652,,148,1,1659748,102888,740216,253156,1820308,24,0,1220520,372292,187092,24008,6134048,7584,7584
"4,66200",0.0,24.5,1.0,208652,21884,208652,,148,1,1662568,102896,740220,253164,1816476,24,0,1215588,372292,187380,23660,6128648,7584,7584
"6,21118",0.0,14.5,1.0,208652,21884,208652,,148,1,1639260,102896,740220,253164,1837704,24,0,1236232,371452,187492,23752,6138580,7552,7552
"9,70874",0.0,6.25,0.75,208652,21884,208652,,148,1,1656312,102904,740224,253172,1820584,24,0,1218688,372292,186940,23668,6138680,7552,7552
"4,95050",0.0,2.5,1.0,208652,21884,208652,,148,1,1647032,102904,740228,253172,1831520,8,0,1230296,372292,187080,23668,6141320,7552,7552
"200,00000",0.0,5.0,1.0,208652,21884,208652,,148,1,1657968,102912,740232,253180,1817688,28,0,1216072,372208,187236,23644,6132440,7584,7584
"6,00601",0.0,14.5,1.0,208652,21884,208652,,148,1,1646972,102912,740232,253180,1823568,28,0,1222008,372292,187236,23564,6132016,7584,7584
"4,31034",0.0,14.25,1.0,208652,21884,208652,,148,1,1666316,102920,740232,253188,1817452,24,0,1217236,372292,187020,23828,6143900,7552,7552
"4,24328",0.0,10.333333333333334,1.0,208652,21884,208652,,148,1,1650784,102928,740236,253196,1816940,36,0,1216208,372292,187056,23648,6124632,7584,7584
"18,51852",0.0,18.0,1.0,208652,21884,208652,,148,1,1639004,102936,740236,253204,1832140,36,0,1232164,372376,187052,23708,6148656,7584,7584
"3,16957",0.0,22.5,1.0,208652,21884,208652,,148,1,1663036,102944,740240,253212,1811272,4,0,1210540,372208,187140,23772,6131624,7584,7584
"33,33333",0.0,45.0,3.0,208652,21884,208652,,148,1,1653744,102952,740240,253220,1826192,28,0,1225224,372292,187728,23780,6151972,7552,7552
"4,75059",0.0,12.5,1.0,208652,21884,208652,,148,1,1650716,102952,740240,253220,1830920,28,0,1229424,371116,187072,23528,6133968,7552,7552
"17,46725",0.0,14.75,0.5,208652,21884,208652,,148,1,1642212,102960,740244,253228,1830328,28,0,1228912,371384,186840,23596,6141392,7552,7552
"6,41026",0.0,24.5,1.0,208652,21884,208652,,148,1,1655880,102960,740244,253228,1830600,28,0,1230572,372124,187108,23836,6128128,7584,7584
"9,82801",0.0,2.5,1.0,208652,21884,208652,,148,1,1626756,102968,740248,253236,1850704,28,0,1249832,372292,186832,23684,6146728,7584,7584
"5,00000",0.0,2.0,0.5,208652,21884,208652,,148,1,1613748,102968,740252,253236,1856132,8,0,1256396,372292,186964,23716,6153888,7552,7552
"250,00000",0.0,4.0,1.0,208652,21884,208652,,148,1,1654456,102976,740256,253244,1822344,36,0,1221928,372292,187188,23824,6138512,7584,7584
"6,73401",0.0,2.5,1.0,208652,21884,208652,,148,1,1642464,102976,740252,253244,1838860,36,0,1238112,372296,186916,23568,6148628,7584,7584
"4,29185",0.0,20.25,0.75,208652,21884,208652,,148,1,1612968,102984,740288,255520,1855936,72,0,1255760,371336,187036,24292,6227416,7744,7744
"3,90117",0.0,84.33333333333333,61.333333333333336,208652,21884,208652,,148,1,1525824,103024,745736,257272,1932900,1476,0,1325912,378880,189868,25820,6651504,8576,8576
"19,23077",0.0,12.5,1.0,208652,21884,208652,,148,1,1523728,103032,745740,257280,1911012,1484,0,1304156,377704,190048,25820,6640768,8576,8576
"3,16456",0.0,13.5,1.0,208652,21884,208652,,148,1,1555296,103032,745740,257280,1921380,1316,0,1314884,378880,189340,25964,6642360,8576,8576
"500,00000",0.0,2.5,1.0,208652,21884,208652,,148,1,1554004,103040,745052,257288,1901240,1336,0,1295072,377516,189592,25748,6628012,8576,8576
"4,86618",0.0,2.5,1.0,208652,21884,208652,,148,1,1547480,103040,745040,257288,1900148,1300,0,1293832,378068,189912,25720,6634632,8544,8544
"15,68627",0.0,40.0,12.75,208652,21884,208652,,148,1,1552744,103048,745236,257296,1899612,88,0,1293272,378344,189096,25552,6617248,8576,8576
"6,53595",0.0,1.0,1.0,208652,21884,208652,,148,1,1564792,103056,745184,257300,1886468,88,0,1281716,378344,189236,25616,6623192,8576,8576
"9,73236",0.0,3.25,1.0,208652,21884,208652,,148,1,1556012,103064,745240,257312,1902304,96,0,1296468,378260,189284,25812,6628636,8576,8576
"4,93827",0.0,3.5,0.5,208652,21884,208652,,148,1,1540184,103064,745272,257312,1912252,96,0,1306212,378344,189252,25728,6617892,8576,8544
"1000,00000",0.0,1.0,1.0,208652,21884,208652,,148,1,1562224,103072,745244,257320,1897168,96,0,1291248,378344,189776,25892,6635468,8576,8576
"5,97015",0.0,17.0,0.5,208652,21884,208652,,148,1,1541844,103072,745248,257324,1907960,100,0,1302768,378296,189816,25708,6618848,8576,8576
"4,23729",0.0,11.0,1.0,208652,21884,208652,,148,1,1541292,103080,745252,257328,1901188,100,0,1295936,378344,189868,25720,6620096,8608,8544
"18,69159",0.0,0.5,0.5,208652,21884,208652,,148,1,1539076,103080,745252,257328,1906040,96,0,1299936,378344,189372,25804,6618784,8544,8544
"3,31675",0.0,4.0,1.0,208652,21884,208652,,148,1,1551776,103088,745256,257336,1900332,104,0,1294808,377504,189236,25772,6621092,8608,8608
"80,00000",0.0,13.0,1.0,208652,21884,208652,,148,1,1543036,103096,745256,257348,1904376,104,0,1298304,377212,189288,25516,6605116,8544,8544
"4,84262",0.0,14.5,1.0,208652,21884,208652,,148,1,1541464,103104,745260,257352,1914732,104,0,1308952,378428,189620,25376,6604464,8544,8544
"19,90050",0.0,30.75,1.0,208652,21884,208652,,148,1,1544216,103112,745260,257360,1915984,104,0,1310284,378344,188812,25084,6600716,8544,8544
"6,06061",0.0,28.0,1.0,208652,21884,208652,,148,1,1524372,103112,745260,257360,1938836,100,0,1332976,378764,188884,25240,6602500,8544,8544
"9,87654",0.0,10.25,1.0,208652,21884,208652,,148,1,1534116,103120,745264,257368,1925640,104,0,1317324,378344,189224,25028,6593548,8544,8544
"4,91400",0.0,15.5,1.0,208652,21884,208652,,148,1,1548136,103128,745268,257376,1909636,104,0,1302592,378344,188772,24992,6596224,8544,8544
"1000,00000",0.0,1.0,1.0,208652,21884,208652,,148,1,1575296,103136,745272,257384,1880920,108,0,1273524,378260,188456,24792,6551856,8544,8544
"6,26959",0.0,23.5,0.5,208652,21884,208652,,148,1,1552320,103144,745276,257392,1908208,108,0,1300628,377504,188456,24440,6554068,8544,8544
"5,68182",0.0,8.5,1.0,208652,21884,208652,,148,1,1569264,103144,745276,257392,1907800,108,0,1300708,378344,188600,24432,6559976,8544,8544
"5,03778",2.0,1.0,0.0,208652,21888,208652,,156,1,1647164,99060,734956,233532,1847392,4,0,1225608,378976,182168,20424,5496548,7552,7552
∞,1.0,0.0,0.0,208652,21888,208652,,156,1,1644668,99076,736904,233556,1851716,84,0,1226500,381592,182048,20432,5506908,7552,7552
"3,30761",3.0,1.0,0.0,208652,21888,208652,,156,1,1638348,99084,738184,233564,1854652,88,0,1228904,382904,181980,20264,5498764,7584,7584
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1637856,99092,738184,233572,1852336,88,0,1227576,382256,182796,20412,5491840,7552,7552
"2,86533",2.0,0.0,0.0,208652,21888,208652,,156,1,1641380,99100,737684,233580,1842872,84,0,1217356,382416,182036,20408,5491980,7552,7552
"19,23077",2.0,0.0,0.0,208652,21888,208652,,156,1,1641380,99108,732972,233672,1838716,0,0,1216996,378040,182132,20356,5487180,7520,7520
∞,1.0,0.0,0.0,208652,21888,208652,,156,1,1641380,99116,731760,233596,1838896,24,0,1217532,376760,182180,20296,5485616,7520,7520
"2000,00000",2.0,0.5,0.0,208652,21888,208652,,156,1,1652156,99124,731760,233604,1836752,24,0,1216080,376844,182044,20376,5476312,7488,7488
∞,1.0,0.0,0.0,208652,21888,208652,,156,1,1656260,99172,731772,233652,1832408,32,0,1213988,376828,181924,20304,5470732,7488,7488
"3,31492",3.0,1.0,0.0,208652,21888,208652,,156,1,1648380,99180,731776,233660,1835496,32,0,1215636,376912,182292,20388,5481432,7552,7520
"2,86123",2.0,1.0,0.0,208652,21888,208652,,156,1,1648676,99204,731776,233668,1832716,56,0,1214284,375736,182064,20396,5472404,7520,7520
"19,60784",2.0,1.0,0.0,208652,21888,208652,,156,1,1658068,99212,731776,233692,1835268,56,0,1214668,376836,182008,20240,5478268,7520,7488
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1654804,99220,731780,233700,1836544,56,0,1216368,376924,182144,20376,5479604,7520,7520
"1000,00000",2.0,0.5,0.0,208652,21888,208652,,156,1,1654048,99228,731780,233708,1835160,56,0,1215636,376840,182148,20152,5481004,7520,7520
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1642232,99276,731792,233776,1845616,28,0,1225504,376828,182012,20316,5484176,7520,7520
"3,32594",3.0,0.6666666666666666,0.0,208652,21888,208652,,156,1,1641728,99284,731796,233784,1843892,28,0,1223560,376828,181908,20404,5486196,7520,7488
∞,1.0,0.0,0.0,208652,21888,208652,,156,1,1646516,99292,731796,233792,1837300,28,0,1218480,376828,182140,20240,5482816,7520,7520
"2,87770",2.0,0.5,0.0,208652,21888,208652,,156,1,1645760,99300,731800,233800,1840656,28,0,1220404,376828,182084,20560,5493788,7520,7520
"19,23077",2.0,0.5,0.0,208652,21888,208652,,156,1,1643756,99308,731792,233800,1841468,28,0,1220692,376576,181824,20476,5484700,7520,7520
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1643504,99316,731804,233824,1843276,28,0,1221972,376780,181996,20420,5475456,7520,7520
"500,00000",2.0,1.0,0.0,208652,21888,208652,,156,1,1644776,99324,731804,233824,1839804,4,0,1219708,376744,181848,20396,5486120,7520,7520
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1638240,99404,731824,233904,1847268,60,0,1227396,376840,182316,20332,5491632,7520,7520
"666,66667",2.0,0.5,0.0,208652,21888,208652,,156,1,1635480,99412,731824,233912,1849976,24,0,1230732,376820,182048,20508,5498876,7520,7520
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1639336,99492,731844,233992,1845580,20,0,1225636,376408,182704,20256,5497748,7488,7520
"400,00000",2.0,0.5,0.0,208652,21888,208652,,156,1,1647472,99500,731844,234000,1841196,20,0,1222416,376828,182464,20340,5498640,7520,7520
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1640676,99524,731852,234024,1847628,20,0,1229656,376852,182188,20252,5500228,7520,7520
"3,86847",2.0,1.0,0.0,208652,21888,208652,,156,1,1644216,99532,731852,234028,1844596,20,0,1227316,376932,182044,20340,5499332,7488,7488
"4,06504",2.0,0.0,0.0,208652,21888,208652,,156,1,1641444,99540,731856,234040,1844024,20,0,1228376,376828,182340,20264,5493720,7488,7488
"4,00000",2.0,0.0,0.0,208652,21888,208652,,156,1,1640236,99548,731856,234048,1846052,20,0,1228212,375724,182108,20164,5512524,7520,7520
"400,00000",2.0,0.5,0.0,208652,21888,208652,,156,1,1631932,99596,731856,234088,1848216,20,0,1229892,376912,182248,20364,5518348,7488,7488
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1640212,99620,731872,234120,1851448,24,0,1233352,376828,182084,20296,5512852,7520,7520
"4,07332",2.0,1.0,0.0,208652,21888,208652,,156,1,1643500,99628,731876,234128,1837584,24,0,1219024,375736,181868,20304,5516836,7520,7488
"3,97614",2.0,0.0,0.0,208652,21888,208652,,156,1,1645044,99636,731876,234136,1838860,24,0,1220444,376744,182248,20304,5515724,7520,7520
"666,66667",2.0,1.0,0.0,208652,21888,208652,,156,1,1639780,99684,731888,234184,1848080,20,0,1229696,376812,182128,20324,5520928,7488,7488
"1000,00000",1.0,1.0,0.0,208652,21888,208652,,156,1,1639536,99708,731892,234208,1850844,20,0,1230960,376904,182336,20292,5524112,7520,7520
"6,58979",4.0,1.0,0.0,208652,21888,208652,,156,1,1638540,99716,731896,234216,1853616,20,0,1235580,376912,182192,20404,5531500,7488,7488
",02652",2.0,75001.5,0.0,208652,21888,208652,,156,1,1652408,99132,731764,233608,1834096,24,0,1214024,376868,182104,20348,5470232,7520,7520
"6,10998",3.0,1.0,0.0,208652,21888,208652,,156,1,1652792,99724,731896,234224,1836388,20,0,1217672,375988,182464,20312,5523624,7488,7488
",01333",1.0,75000.0,0.0,208652,21888,208652,,156,1,1661268,99140,731764,233620,1834488,24,0,1213976,376852,182172,20272,5481604,7520,7488
"8,00000",4.0,0.0,0.0,208652,21888,208652,,156,1,1645296,99732,731900,234188,1842000,0,0,1224264,376904,182208,20400,5525200,7520,7520
",02657",2.0,75001.5,0.0,208652,21888,208652,,156,1,1658264,99148,731768,233628,1834952,24,0,1215024,376852,182172,20444,5475048,7520,7520
